,X-Coord,Z-Coord,Bearing,Speed,Current State,,,,,,,,,,,,,,,,,,
54.016,-372.2738654,156.307036,1.264073451,21.76857627,2,,,,,,,,,,,,,,,,,36.60898568,402.1572544
54.048,-372.9369855,156.5168711,1.264101454,21.7352473,2,,,,,,,,,,,,,,,,,36.62008696,402.8516502
54.08,-373.5990957,156.726371,1.264122595,21.70199694,2,,,,,,,,,,,,,,,,,36.62844337,403.5452442
54.112,-374.2602899,156.9355683,1.264137283,21.67185507,2,,,,,,,,,,,,,,,,,36.63420955,404.2381211
54.144,-374.9206644,157.1444958,1.264145451,21.64488632,2,,,,,,,,,,,,,,,,,36.63734601,404.9303663
54.176,-375.5801194,157.3531242,1.264147748,21.61467173,2,,,,,,,,,,,,,,,,,36.63810559,405.6218619
54.208,-376.2386548,157.5614567,1.264145717,21.58448283,2,,,,,,,,,,,,,,,,,36.63710561,406.3125516
54.24,-376.8962729,157.7694961,1.264140179,21.55439295,2,,,,,,,,,,,,,,,,,36.63467274,407.0024087
54.272,-377.5529786,157.9772456,1.264131585,21.52447183,2,,,,,,,,,,,,,,,,,36.63098601,407.6918731
54.304,-378.2134912,158.1862037,1.26411163,21.64929365,2,,,,,,,,,,,,,,,,,36.62265111,408.3852756
54.336,-378.8728734,158.3947985,1.264070091,21.61218957,2,,,,,,,,,,,,,,,,,36.60545569,409.0782956
54.368,-379.5311905,158.603065,1.264036757,21.57735575,2,,,,,,,,,,,,,,,,,36.59157251,409.7695901
54.4,-380.1852246,158.8099823,1.264023541,21.43702962,2,,,,,,,,,,,,,,,,,36.58590727,410.4555818
54.432,-380.8342089,159.0153122,1.264042136,21.27161612,2,,,,,,,,,,,,,,,,,36.59331229,411.1350888
54.464,-381.4779231,159.2189845,1.264086295,21.09897282,2,,,,,,,,,,,,,,,,,36.61127954,411.8081206
54.496,-382.116269,159.4209668,1.264143652,20.92309805,2,,,,,,,,,,,,,,,,,36.63475879,412.4755369
54.528,-382.7544714,159.6229131,1.264178428,20.91847949,2,,,,,,,,,,,,,,,,,36.64899616,413.1436223
54.56,-383.3923812,159.8247768,1.264171547,20.90897716,2,,,,,,,,,,,,,,,,,36.64605347,413.8129292
54.592,-384.0298786,160.0265283,1.264132246,20.89563624,2,,,,,,,,,,,,,,,,,36.629684,414.482997
54.624,-384.6668841,160.2281474,1.264072522,20.87973186,2,,,,,,,,,,,,,,,,,36.60480645,415.1533026
54.656,-385.3033439,160.4296201,1.264002158,20.86209262,2,,,,,,,,,,,,,,,,,36.57545071,415.8234313
54.688,-385.9392291,160.6309395,1.263928683,20.8435296,2,,,,,,,,,,,,,,,,,36.54473237,416.4930852
54.72,-386.5746143,160.8321287,1.263856922,20.82740471,2,,,,,,,,,,,,,,,,,36.51465835,417.1621496
54.752,-387.2094191,161.0331602,1.263789439,20.80862772,2,,,,,,,,,,,,,,,,,36.48630016,417.8304557
54.784,-387.8436665,161.2340395,1.263728213,20.79058237,2,,,,,,,,,,,,,,,,,36.46049364,418.4979483
54.816,-388.4773106,161.4347507,1.263674167,20.77102529,2,,,,,,,,,,,,,,,,,36.43763721,419.1645539
54.848,-389.1103922,161.6353054,1.263627683,20.75278775,2,,,,,,,,,,,,,,,,,36.41790375,419.8303201
54.88,-389.7431484,161.8357768,1.263587698,20.74231,2,,,,,,,,,,,,,,,,,36.40085979,420.4955152
54.912,-390.3756152,162.0361748,1.263552604,20.73299387,2,,,,,,,,,,,,,,,,,36.3858402,421.1602375
54.944,-391.0078442,162.2365155,1.263521982,20.72536946,2,,,,,,,,,,,,,,,,,36.37267719,421.8245701
54.976,-391.6400276,162.4368592,1.263495086,20.72403751,2,,,,,,,,,,,,,,,,,36.36106394,422.488726
55.008,-392.2721948,162.6372145,1.263470954,20.72366808,2,,,,,,,,,,,,,,,,,36.35060086,423.1527715
55.04,-392.9043754,162.8375905,1.263449514,20.72425912,2,,,,,,,,,,,,,,,,,36.34126156,423.8171279
55.072,-393.5405923,163.0392781,1.263423881,20.85688609,2,,,,,,,,,,,,,,,,,36.33014378,424.4854512
55.104,-394.1764706,163.2408556,1.263384408,20.84575499,2,,,,,,,,,,,,,,,,,36.31310571,425.1539163
55.136,-394.8118727,163.4423,1.263357625,20.83031587,2,,,,,,,,,,,,,,,,,36.30143495,425.821431
55.168,-395.4468784,163.6436354,1.263346872,20.81747977,2,,,,,,,,,,,,,,,,,36.29658036,426.4879548
55.2,-396.0815493,163.8448789,1.263347991,20.80663529,2,,,,,,,,,,,,,,,,,36.29679542,427.1537065
55.232,-396.7159734,164.0460571,1.263356293,20.79866822,2,,,,,,,,,,,,,,,,,36.30009745,427.8189685
55.264,-397.3504395,164.2472606,1.263367196,20.80015916,2,,,,,,,,,,,,,,,,,36.30453588,428.4841803
55.296,-397.9849212,164.4484796,1.263377292,20.80077005,2,,,,,,,,,,,,,,,,,36.30865236,429.1494416
55.328,-398.6194239,164.6497156,1.263385728,20.80155523,2,,,,,,,,,,,,,,,,,36.31207939,429.8147852
55.36,-399.2539128,164.8509577,1.263392567,20.80120134,2,,,,,,,,,,,,,,,,,36.3148399,430.480175
55.392,-399.8883799,165.052203,1.263398215,20.8005827,2,,,,,,,,,,,,,,,,,36.3171057,431.1455713
55.424,-400.5226512,165.2533953,1.2634034,20.79424948,2,,,,,,,,,,,,,,,,,36.31918773,431.8107818
55.456,-401.1567279,165.454534,1.263408939,20.78794567,2,,,,,,,,,,,,,,,,,36.321438,432.4757771
55.488,-401.7906079,165.6556175,1.263414833,20.78156453,2,,,,,,,,,,,,,,,,,36.32385572,433.1405543
55.52,-402.4242868,165.8566428,1.263420995,20.77502745,2,,,,,,,,,,,,,,,,,36.32640318,433.805138
55.552,-403.0580352,166.0576941,1.263426579,20.7773419,2,,,,,,,,,,,,,,,,,36.32871156,434.470199
55.584,-403.6958362,166.2600345,1.263417803,20.91023815,2,,,,,,,,,,,,,,,,,36.3247822,435.1401254
55.616,-404.3385714,166.4639557,1.263384354,21.07215716,2,,,,,,,,,,,,,,,,,36.31010317,435.8161582
55.648,-404.9865213,166.6695383,1.263328134,21.24319161,2,,,,,,,,,,,,,,,,,36.28544662,436.4978965
55.68,-405.6335754,166.8748063,1.263275782,21.21352718,2,,,,,,,,,,,,,,,,,36.26237563,437.1785676
55.712,-406.2798894,167.07984,1.263263148,21.18926691,2,,,,,,,,,,,,,,,,,36.25662247,437.8570245
55.744,-406.9255968,167.284675,1.263287595,21.16931721,2,,,,,,,,,,,,,,,,,36.2671056,438.5334984
55.776,-407.5707941,167.4893351,1.263336702,21.15247139,2,,,,,,,,,,,,,,,,,36.28843878,439.2089636
55.808,-408.2199708,167.6952417,1.263384797,21.28278771,2,,,,,,,,,,,,,,,,,36.30937728,439.8881772
55.84,-408.8683923,167.900883,1.263423101,21.25778178,2,,,,,,,,,,,,,,,,,36.3260437,440.5669574
55.872,-409.5161354,168.1062923,1.263472805,21.2353855,2,,,,,,,,,,,,,,,,,36.34777587,441.2446082
55.904,-410.1632564,168.3114847,1.263531875,21.2148053,2,,,,,,,,,,,,,,,,,36.37369518,441.9212595
55.936,-410.8097852,168.5164686,1.263594277,21.19519495,2,,,,,,,,,,,,,,,,,36.40114945,442.5966192
55.968,-411.4503168,168.7194564,1.262877669,20.99783754,2,,,,,,,,,,,,,,,,,36.08332713,443.2871315
56,-412.0514927,168.897619,1.256712531,19.59713911,2,,,,,,,,,,,,,,,,,33.33378168,444.1308302
56.032,-412.6581071,169.0816414,1.252996576,19.81200571,2,,,,,,,,,,,,,,,,,31.66865077,444.8876338
56.064,-413.2701594,169.2708224,1.251487706,20.02153677,2,,,,,,,,,,,,,,,,,30.98491545,445.5774547
56.096,-413.8887339,169.4656473,1.25221137,20.26788424,2,,,,,,,,,,,,,,,,,31.29858092,446.2045047
56.128,-414.5134942,169.6644697,1.254836215,20.48935855,2,,,,,,,,,,,,,,,,,32.46437506,446.775759
56.16,-415.1384657,169.862736,1.25735647,20.4898431,2,,,,,,,,,,,,,,,,,33.58601157,447.3475395
56.192,-415.7636182,170.0604791,1.259404371,20.49006395,2,,,,,,,,,,,,,,,,,34.4986356,447.9329916
56.224,-416.3888978,170.2578411,1.260959182,20.4902614,2,,,,,,,,,,,,,,,,,35.19226501,448.5341398
56.256,-417.0143308,170.4550011,1.262097998,20.49307618,2,,,,,,,,,,,,,,,,,35.70079346,449.1454857
56.288,-417.6234045,170.6395169,1.264215765,19.88813073,2,,,,,,,,,,,,,,,,,36.64387261,449.7006038
56.32,-418.2148079,170.8099284,1.267153247,19.23502933,2,,,,,,,,,,,,,,,,,37.95033594,450.2039
56.352,-418.801864,170.9738267,1.270831474,19.05533261,2,,,,,,,,,,,,,,,,,39.58896009,450.6695201
56.384,-419.3933264,171.1362309,1.272543789,19.17975896,2,,,,,,,,,,,,,,,,,40.34194064,451.2136547
56.416,-419.988217,171.2978762,1.274271255,19.27813248,2,,,,,,,,,,,,,,,,,41.10201844,451.7596669
56.448,-420.5866886,171.4611674,1.276771145,19.39919664,2,,,,,,,,,,,,,,,,,42.21396159,452.2758254
56.48,-421.188774,171.6265283,1.279966496,19.52380282,2,,,,,,,,,,,,,,,,,43.64454071,452.7629983
56.512,-421.7944626,171.7941815,1.28381876,19.64946502,2,,,,,,,,,,,,,,,,,45.37754386,453.2199061
56.544,-422.4036593,171.9641049,1.288301375,19.77179171,2,,,,,,,,,,,,,,,,,47.40184879,453.6432873
56.576,-423.0138989,172.1328019,1.294341364,19.79483953,2,,,,,,,,,,,,,,,,,50.13641255,453.9804872
56.608,-423.6267257,172.3001963,1.300129147,19.86333149,2,,,,,,,,,,,,,,,,,52.7602797,454.3171568
56.64,-424.2425256,172.4680022,1.305454115,19.95492563,2,,,,,,,,,,,,,,,,,55.17895179,454.6676671
56.672,-424.8611465,172.6377299,1.311076246,20.05330625,2,,,,,,,,,,,,,,,,,57.73918488,454.9913636
56.704,-425.4826785,172.8096513,1.31699224,20.15669339,2,,,,,,,,,,,,,,,,,60.43997803,455.2862391
56.736,-426.1072373,172.9840223,1.323066176,20.26631329,2,,,,,,,,,,,,,,,,,63.21986299,455.558588
56.768,-426.7348899,173.1609637,1.329116815,20.37967971,2,,,,,,,,,,,,,,,,,65.99642777,455.8190961
56.8,-427.3657631,173.3405953,1.334946434,20.49861761,2,,,,,,,,,,,,,,,,,68.67953549,456.0815721
56.832,-427.99984,173.5227407,1.340655967,20.61624983,2,,,,,,,,,,,,,,,,,71.31487252,456.3403724
56.864,-428.637291,173.7069123,1.345777574,20.73536964,2,,,,,,,,,,,,,,,,,73.6882053,456.6311293
56.896,-429.2782363,173.8930181,1.350088664,20.85781324,2,,,,,,,,,,,,,,,,,75.69718891,456.9749516
56.928,-429.9228632,174.0808739,1.353306302,20.98471759,2,,,,,,,,,,,,,,,,,77.21137529,457.3987165
56.96,-430.5714037,174.2701649,1.355100365,21.11619735,2,,,,,,,,,,,,,,,,,78.07787864,457.933521
56.992,-431.2240338,174.4611774,1.355432424,21.25567976,2,,,,,,,,,,,,,,,,,78.27705278,458.5862594
57.024,-431.8813047,174.6539622,1.354265829,21.41202383,2,,,,,,,,,,,,,,,,,77.7891364,459.3611695
57.056,-432.5435008,174.8483463,1.351393225,21.57526183,2,,,,,,,,,,,,,,,,,76.5149737,460.2722062
57.088,-433.2109283,175.0441124,1.346588937,21.74563745,2,,,,,,,,,,,,,,,,,74.34549849,461.3302702
57.12,-433.8838118,175.2426298,1.340588929,21.93451646,2,,,,,,,,,,,,,,,,,71.61619835,462.4707405
57.152,-434.5636061,175.4460218,1.333524136,22.18494812,2,,,,,,,,,,,,,,,,,68.38541254,463.6762638
57.184,-435.2505302,175.6543487,1.3255431,22.44247876,2,,,,,,,,,,,,,,,,,64.71835403,464.9273892
57.216,-435.9456178,175.8690404,1.316822466,22.74352422,2,,,,,,,,,,,,,,,,,60.69510027,466.2043151
57.248,-436.6488885,176.0904121,1.307759149,23.04852718,2,,,,,,,,,,,,,,,,,56.49870877,467.4756073
57.28,-437.3596885,176.3185727,1.298229624,23.33509534,2,,,,,,,,,,,,,,,,,52.07034281,468.742784
57.312,-438.078246,176.5538807,1.288569193,23.63297714,2,,,,,,,,,,,,,,,,,47.56622171,469.9836905
57.344,-438.8039781,176.7960604,1.279133513,23.91172079,2,,,,,,,,,,,,,,,,,43.15346174,471.1804776
57.376,-439.5369716,177.0451301,1.269991626,24.19431814,2,,,,,,,,,,,,,,,,,38.86560292,472.3333786
57.408,-440.277226,177.3010621,1.261152169,24.47762519,2,,,,,,,,,,,,,,,,,34.70782866,473.4449529
57.44,-441.0230817,177.5612054,1.253807893,24.6854269,2,,,,,,,,,,,,,,,,,31.2450904,474.4779751
57.472,-441.7707265,177.8190547,1.249336405,24.71462201,2,,,,,,,,,,,,,,,,,29.13194314,475.404931
57.504,-442.5215861,178.077149,1.247231019,24.81202924,2,,,,,,,,,,,,,,,,,28.13710632,476.2586082
57.536,-443.2741605,178.331861,1.244030107,24.82847339,2,,,,,,,,,,,,,,,,,26.6124331,477.1404423
57.568,-444.0287341,178.5832289,1.239821067,24.85440404,2,,,,,,,,,,,,,,,,,24.59675435,478.0435525
57.6,-444.7851665,178.8315705,1.234846924,24.87992192,2,,,,,,,,,,,,,,,,,22.20409343,478.9556629
57.632,-445.5429739,179.0753406,1.228787501,24.87663734,2,,,,,,,,,,,,,,,,,19.2774933,479.8785394
57.664,-446.3045888,179.3192853,1.220696221,24.99164336,2,,,,,,,,,,,,,,,,,15.36265412,480.8197761
57.696,-447.0687126,179.5632962,1.210971178,25.06692078,2,,,,,,,,,,,,,,,,,10.64615031,481.75029
57.728,-447.8346282,179.8087689,1.199727145,25.13414834,2,,,,,,,,,,,,,,,,,5.180782737,482.6447964
57.76,-448.6004883,180.0538947,1.185784232,25.12916847,2,,,,,,,,,,,,,,,,,-1.608190927,483.4758929
57.792,-449.3668576,180.3009793,1.171180483,25.1631055,2,,,,,,,,,,,,,,,,,-8.737524343,484.2070386
57.824,-450.1334543,180.5499183,1.156062428,25.18780436,2,,,,,,,,,,,,,,,,,-16.13611385,484.8256538
57.856,-450.9001241,180.8004811,1.140395347,25.20609889,2,,,,,,,,,,,,,,,,,-23.82021474,485.3191069
57.888,-451.6672565,181.0531164,1.124760993,25.24056491,2,,,,,,,,,,,,,,,,,-31.5060133,485.6926567
57.92,-452.4345042,181.3071591,1.108897842,25.25833845,2,,,,,,,,,,,,,,,,,-39.31910524,485.9352054
57.952,-453.200197,181.5605854,1.09192459,25.2069129,2,,,,,,,,,,,,,,,,,-47.68692419,485.9984719
57.984,-453.9643381,181.8149118,1.075337095,25.17031604,2,,,,,,,,,,,,,,,,,-55.87910406,485.9385439
58.016,-454.7273256,182.0713153,1.059841694,25.1568206,2,,,,,,,,,,,,,,,,,-63.54947165,485.8087828
58.048,-455.4875267,182.3277077,1.044290743,25.07432516,2,,,,,,,,,,,,,,,,,-71.25466616,485.5514763
58.08,-456.2446699,182.5842686,1.028951386,24.9855603,2,,,,,,,,,,,,,,,,,-78.86272223,485.188143
58.112,-457.0005624,182.8453734,1.016155447,24.99400774,2,,,,,,,,,,,,,,,,,-85.23893095,484.9248021
58.144,-457.7555201,183.1112794,1.005615943,25.01495694,2,,,,,,,,,,,,,,,,,-90.52326888,484.7844678
58.176,-458.5096856,183.3820568,0.997109911,25.04183021,2,,,,,,,,,,,,,,,,,-94.824185,484.7819685
58.208,-459.2630551,183.6577907,0.990590917,25.07064376,2,,,,,,,,,,,,,,,,,-98.16384696,484.9391353
58.24,-460.0157923,183.9387695,0.98621214,25.10858159,2,,,,,,,,,,,,,,,,,-100.4667451,485.2914513
58.272,-460.7680034,184.2251383,0.984102763,25.15245375,2,,,,,,,,,,,,,,,,,-101.6678012,485.8670545
58.304,-461.5197637,184.5171812,0.984524547,25.20295557,2,,,,,,,,,,,,,,,,,-101.6355732,486.7008633
58.336,-462.2711272,184.815142,0.987736102,25.25908111,2,,,,,,,,,,,,,,,,,-100.237469,487.8185968
58.368,-463.0221795,185.1191996,0.993937625,25.32109008,2,,,,,,,,,,,,,,,,,-97.36614464,489.2280773
58.4,-463.773008,185.4296121,1.00336665,25.39000913,2,,,,,,,,,,,,,,,,,-92.89231611,490.9254832
58.432,-464.5236736,185.7466364,1.016254279,25.46515271,2,,,,,,,,,,,,,,,,,-86.68585809,492.8870716
58.464,-465.2742579,186.070443,1.032752752,25.54617884,2,,,,,,,,,,,,,,,,,-78.6519435,495.0591965
58.496,-466.0284018,186.4004042,1.050426836,25.72509768,2,,,,,,,,,,,,,,,,,-69.98206021,497.1883875
58.528,-466.787453,186.7366213,1.068902943,25.94442335,2,,,,,,,,,,,,,,,,,-60.85803756,499.2212604
58.56,-467.5534443,187.0790948,1.08742269,26.22222658,2,,,,,,,,,,,,,,,,,-51.65850143,501.0976142
58.592,-468.3265162,187.4282549,1.106470022,26.50974858,2,,,,,,,,,,,,,,,,,-42.14223132,502.8354902
58.624,-469.1067597,187.7845183,1.126444889,26.80554568,2,,,,,,,,,,,,,,,,,-32.1073454,504.4307923
58.656,-469.8942522,188.1468872,1.148506573,27.09089692,2,,,,,,,,,,,,,,,,,-20.96749666,505.8751586
58.688,-470.6885139,188.5073566,1.169657118,27.25825333,2,,,,,,,,,,,,,,,,,-10.24547288,507.0686314
58.72,-471.4899635,188.863139,1.188098828,27.40291662,2,,,,,,,,,,,,,,,,,-0.864844995,508.0396585
58.752,-472.2982257,189.2136363,1.203429255,27.53118665,2,,,,,,,,,,,,,,,,,6.958225431,508.8657354
58.784,-473.1127008,189.5565777,1.215641912,27.61671879,2,,,,,,,,,,,,,,,,,13.20896829,509.6193981
58.816,-473.93168,189.8926082,1.224991491,27.66367185,2,,,,,,,,,,,,,,,,,18.01049823,510.3530048
58.848,-474.7524771,190.2225195,1.23197159,27.6443199,2,,,,,,,,,,,,,,,,,21.60990343,511.0946405
58.88,-475.5747962,190.5469,1.236667848,27.62458552,2,,,,,,,,,,,,,,,,,24.04614713,511.8680831
58.912,-476.3989155,190.8675588,1.23977667,27.63457291,2,,,,,,,,,,,,,,,,,25.672414,512.6726915
58.944,-477.2256982,191.1857046,1.241895307,27.6838805,2,,,,,,,,,,,,,,,,,26.79234288,513.5006794
58.976,-478.0544808,191.5005653,1.242788777,27.70561567,2,,,,,,,,,,,,,,,,,27.28211471,514.3612692
59.008,-478.8841271,191.8122209,1.242841239,27.69548256,2,,,,,,,,,,,,,,,,,27.33690352,515.2446435
59.04,-479.7145681,192.1207919,1.242516732,27.68500973,2,,,,,,,,,,,,,,,,,27.19407983,516.1379182
59.072,-480.545709,192.4254983,1.242769073,27.66371077,2,,,,,,,,,,,,,,,,,27.34498281,517.014598
59.104,-481.3775204,192.7259765,1.243984306,27.63821012,2,,,,,,,,,,,,,,,,,27.99067953,517.8634478
59.136,-482.2100105,193.021977,1.246218076,27.61096135,2,,,,,,,,,,,,,,,,,29.16224057,518.680897
59.168,-483.0432263,193.3131891,1.249229497,27.5825845,2,,,,,,,,,,,,,,,,,30.736737,519.470856
59.2,-483.8772333,193.5993918,1.252733019,27.55470714,2,,,,,,,,,,,,,,,,,32.56723572,520.2391266
59.232,-484.7120771,193.8805347,1.256567369,27.52855809,2,,,,,,,,,,,,,,,,,34.57077377,520.9886669
59.264,-485.5477944,194.1565016,1.26055085,27.50326823,2,,,,,,,,,,,,,,,,,36.6531564,521.7242391
59.296,-486.3844249,194.4272056,1.264507294,27.47927989,2,,,,,,,,,,,,,,,,,38.72255197,522.4518645
59.328,-487.2210859,194.6926966,1.268325116,27.4304639,2,,,,,,,,,,,,,,,,,40.72080162,523.175437
59.36,-488.0558567,194.9528773,1.271880206,27.32432994,2,,,,,,,,,,,,,,,,,42.58301675,523.8992672
59.392,-488.8875245,195.2076651,1.27526616,27.18192146,2,,,,,,,,,,,,,,,,,44.35793555,524.6195204
59.424,-489.7153324,195.4571149,1.278659232,27.01801158,2,,,,,,,,,,,,,,,,,46.1379745,525.3282328
59.456,-490.5388055,195.7012727,1.282186601,26.84086389,2,,,,,,,,,,,,,,,,,47.9901451,526.0187936
59.488,-491.3576983,195.9401328,1.285897729,26.65682701,2,,,,,,,,,,,,,,,,,49.94075417,526.6877592
59.52,-492.1719849,196.1737179,1.289789812,26.4727463,2,,,,,,,,,,,,,,,,,51.98863079,527.3342125
59.552,-492.9816506,196.4021175,1.293867375,26.28951054,2,,,,,,,,,,,,,,,,,54.13650549,527.9568152
59.584,-493.7867119,196.6254162,1.298125613,26.10799632,2,,,,,,,,,,,,,,,,,56.38215598,528.5547083
59.616,-494.5871649,196.8437616,1.302594371,25.92808631,2,,,,,,,,,,,,,,,,,58.74172609,529.1249426
59.648,-495.3829924,197.0572459,1.307292791,25.7488806,2,,,,,,,,,,,,,,,,,61.22568464,529.6648618
59.68,-496.1741685,197.2659526,1.312206023,25.57002863,2,,,,,,,,,,,,,,,,,63.82648403,530.1737006
59.712,-496.960655,197.4699508,1.317298126,25.39101026,2,,,,,,,,,,,,,,,,,66.52531257,530.6521246
59.744,-497.7424031,197.6691607,1.322583378,25.21033986,2,,,,,,,,,,,,,,,,,69.32978746,531.0976269
59.776,-498.5193751,197.8635034,1.328047434,25.02839476,2,,,,,,,,,,,,,,,,,72.23230678,531.5095696
59.808,-499.2915327,198.0529114,1.333661248,24.84528049,2,,,,,,,,,,,,,,,,,75.21740638,531.8885359
59.84,-500.0588357,198.237322,1.33937039,24.66100987,2,,,,,,,,,,,,,,,,,78.25604514,532.2374154
59.872,-500.8252798,198.4167237,1.345833583,24.59878021,2,,,,,,,,,,,,,,,,,81.69798445,532.5054077
59.904,-501.5916047,198.5910465,1.352929229,24.5594708,2,,,,,,,,,,,,,,,,,85.47865272,532.6958704
59.936,-502.3578772,198.7601876,1.360353277,24.52247563,2,,,,,,,,,,,,,,,,,89.4360894,532.8291217
59.968,-503.1241726,198.9247779,1.367296056,24.49292915,2,,,,,,,,,,,,,,,,,93.13930715,532.9772481
60,-503.8905423,199.0857519,1.372761313,24.47173243,2,,,,,,,,,,,,,,,,,96.05763149,494.042036
